id,title,price,make_date,kilometrage,engine,fuel_id,body_type_id,number_of_doors,wheel_drive,gearbox,condition_type,color,damaged,steering_wheel,mot_date,wheel_radius,weight,number_of_seats,origin_country,euro_id,co2,fuel_cons_urban,fuel_cons_extra_urban,fuel_cons_combined,image
https://m.autoplius.lt/skelbimai/bmw-118-1-5-l-hecbekas-2020-benzinas-23351607.html,BMW 118,18 950,2020-02,50 000,"Variklis: 1499 cm³, 140 AG (103kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Priekiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1290",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,Euro standartas: Euro 6,"CO₂ emisija, g/km: 114 g/km",Mieste: 7,"Užmiestyje: 4,3",Vidutinės: 5,3a49c054-2795-4b80-aa4f-c8e357194ce7.jpg
https://m.autoplius.lt/skelbimai/bmw-118-2-0-l-hecbekas-2021-dyzelinas-23637701.html,BMW 118,29 500,2021-09,22 000,"Variklis: 1995 cm³, 150 AG (110kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Priekiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-09,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1505",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Lietuva,Euro standartas: Euro 6,"CO₂ emisija, g/km: 108 g/km","Mieste: 4,8","Užmiestyje: 3,8","Vidutinės: 4,1",48d4759e-f319-4174-ad22-2be555c008e3.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2006-benzinas-23617945.html,BMW 116,950,2006-05,280 000,"Variklis: 1596 cm³, 116 AG (85kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,,Defektai: Daužtas,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R16,"Nuosava masė, kg: 1205",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,,"CO₂ emisija, g/km: 181 g/km","Mieste: 10,5","Užmiestyje: 5,9","Vidutinės: 7,5",4afa9aef-90a3-4123-9fb5-b112d2e02276.jpg
https://m.autoplius.lt/skelbimai/bmw-118-1-8-l-sedanas-2000-benzinas-dujos-23636151.html,BMW 118,999,2000-02,395 000,"Variklis: 1800 cm³, 116 AG (85kW)",Kuro tipas: Benzinas / dujos,Kuro tipas: Benzinas / dujos,Durų skaičius: 4/5,,Pavarų dėžė: Mechaninė,,,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023-10,,,,,,,,,,fdc4d153-b428-43d3-8eea-c4dd94ef28d6.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2006-benzinas-23617737.html,BMW 116,1 499,2006-03,201 238,"Variklis: 1596 cm³, 116 AG (85kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,,,Defektai: Be defektų,Vairo padėtis: Kairėje,,,"Nuosava masė, kg: 1205",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: 181 g/km","Mieste: 10,5","Užmiestyje: 5,9","Vidutinės: 7,5",b9874d2c-f03d-45b4-8ef5-cc08ba8d829b.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2005-benzinas-23639861.html,BMW 116,1 500,2005-10,280 000,"Variklis: 1596 cm³, 116 AG (85kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Oro kondicionierius,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023-04,,"Nuosava masė, kg: 1205",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,,"CO₂ emisija, g/km: 181 g/km","Mieste: 10,5","Užmiestyje: 5,9","Vidutinės: 7,5",7f400572-97e1-4996-a932-73a750af95b6.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2008-benzinas-23496495.html,BMW 116,1 700,2008-12,151 000,"Variklis: 1599 cm³, 122 AG (90kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 2/3,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Oro kondicionierius,Spalva: Kita,Defektai: Daužtas,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R16,"Nuosava masė, kg: 1255",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,,"CO₂ emisija, g/km: 143 g/km","Mieste: 7,9","Užmiestyje: 5,1","Vidutinės: 6,1",435d0ccd-217d-452e-8f66-bbe82afcba98.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2005-benzinas-23510483.html,BMW 116,1 850,2005-01,246 000,"Variklis: 1596 cm³, 116 AG (85kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-09,Ratlankių skersmuo: R16,"Nuosava masė, kg: 1205",Sėdimų vietų skaičius: 5,,Euro standartas: Euro 5,"CO₂ emisija, g/km: 181 g/km","Mieste: 10,5","Užmiestyje: 5,9","Vidutinės: 7,5",87e2085c-c77d-4b77-b5f4-2f48cd2cfd3a.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2005-benzinas-dujos-23682763.html,BMW 116,1 950,2005-07,259 000,"Variklis: 1600 cm³, 116 AG (85kW)",Kuro tipas: Benzinas / dujos,Kuro tipas: Benzinas / dujos,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Oro kondicionierius,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-05,Ratlankių skersmuo: R16,,,,,"CO₂ emisija, g/km: ~ 181 g/km",Mieste: 11,Užmiestyje: 7,Vidutinės: 9,2d2fe736-ed75-4bae-a8a6-d484ded58271.jpg
https://m.autoplius.lt/skelbimai/bmw-118-1-8-l-sedanas-2003-benzinas-23588821.html,BMW 118,2 200,2003-01,193 204,"Variklis: 1796 cm³, 116 AG (85kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Oro kondicionierius,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,,,,Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,,,,,,5281d5b7-33a3-4005-b9a5-248ba65621f1.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2006-benzinas-dujos-22869928.html,BMW 116,2 222,2006-04,137 500,"Variklis: 1596 cm³, 116 AG (85kW)",Kuro tipas: Benzinas / dujos,Kuro tipas: Benzinas / dujos,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Oro kondicionierius,Spalva: Raudona / vyšninė,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-11,Ratlankių skersmuo: R16,"Nuosava masė, kg: 1280",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Lietuva,,"CO₂ emisija, g/km: ~ 181 g/km",Mieste: 10,Užmiestyje: 6,Vidutinės: 8,6ac14702-bf41-4239-8b4e-8640d3ae2740.jpg
https://m.autoplius.lt/skelbimai/bmw-118-2-0-l-hecbekas-2005-dyzelinas-23324523.html,BMW 118,2 300,2005-10,265 000,"Variklis: 1995 cm³, 122 AG (90kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023-09,Ratlankių skersmuo: R16,"Nuosava masė, kg: 1310",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Olandija,Euro standartas: Euro 4,"CO₂ emisija, g/km: 150 g/km","Mieste: 7,7","Užmiestyje: 4,5","Vidutinės: 5,6",2b2d618c-53bc-465a-a59a-8a0d9e6b9e45.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2005-benzinas-23557651.html,BMW 116,2 350,2005-05,175 882,"Variklis: 1596 cm³, 116 AG (85kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Oro kondicionierius,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R15,"Nuosava masė, kg: 1205",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,Euro standartas: Euro 4,"CO₂ emisija, g/km: 181 g/km","Mieste: 10,5","Užmiestyje: 5,9","Vidutinės: 7,5",377d19c8-3f1a-4b7f-8337-da90b4259fe6.jpg
https://m.autoplius.lt/skelbimai/bmw-120-2-0-l-hecbekas-2005-dyzelinas-23532079.html,BMW 120,2 400,2005,285 750,"Variklis: 1995 cm³, 163 AG (120kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Oro kondicionierius,Spalva: Balta,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-02,,,Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Italija,,"CO₂ emisija, g/km: ~ 152 g/km",,,,d450089f-da3d-4e9f-9a4f-28c7ca880c8a.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2005-benzinas-23494993.html,BMW 116,2 450,2005,290 000,"Variklis: 1596 cm³, 116 AG (85kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,,,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-10,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1205",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: 181 g/km","Mieste: 10,5","Užmiestyje: 5,9","Vidutinės: 7,5",25d0b9e7-1caa-487c-ab05-770b73f5a989.jpg
https://m.autoplius.lt/skelbimai/bmw-118-2-0-l-hecbekas-2009-dyzelinas-22934328.html,BMW 118,2 500,2009,248 500,"Variklis: 1995 cm³, 143 AG (105kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1320",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Lietuva,Euro standartas: Euro 5,"CO₂ emisija, g/km: 119 g/km","Mieste: 5,4",Užmiestyje: 4,"Vidutinės: 4,5",16bc8b79-7d17-444c-95b9-234c045651ca.jpg
https://m.autoplius.lt/skelbimai/bmw-118-2-0-l-hecbekas-2005-dyzelinas-23473071.html,BMW 118,2 500,2005-03,348 000,"Variklis: 1995 cm³, 122 AG (90kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023-09,Ratlankių skersmuo: R16,"Nuosava masė, kg: 1810",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: 150 g/km","Mieste: 7,7","Užmiestyje: 4,5","Vidutinės: 5,6",62a7d5d4-4583-46d2-8df8-cb9fb21b0c62.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2006-benzinas-23632645.html,BMW 116,2 500,2006-04,230 000,"Variklis: 1596 cm³, 116 AG (85kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,,,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-12,,"Nuosava masė, kg: 1205",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: 160 g/km",Mieste: 8,Užmiestyje: 5,Vidutinės: 6,25aa1202-37cb-4121-bb01-80e8473fd2c2.jpg
https://m.autoplius.lt/skelbimai/bmw-118-2-0-l-hecbekas-2006-benzinas-23455115.html,BMW 118,2 550,2006-11,218 000,"Variklis: 1995 cm³, 129 AG (95kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R16,"Nuosava masė, kg: 1235",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: ~ 176 g/km",,"Užmiestyje: 5,7",,3d8b47aa-c2de-44c7-a73d-73f2b6eef7f8.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2008-benzinas-23203491.html,BMW 116,2 600,2008-09,58 992,"Variklis: 1599 cm³, 122 AG (90kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 2/3,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Oro kondicionierius,,Defektai: Daužtas,Vairo padėtis: Kairėje,,,"Nuosava masė, kg: 1255",Sėdimų vietų skaičius: 4,Pirmosios registracijos šalis: Vokietija,Euro standartas: Euro 5,"CO₂ emisija, g/km: 143 g/km","Mieste: 7,9","Užmiestyje: 5,1","Vidutinės: 6,1",043e1d81-7db1-4f0a-af4b-f3a2056cf25e.jpg
https://m.autoplius.lt/skelbimai/bmw-118-2-0-l-hecbekas-2005-dyzelinas-23365871.html,BMW 118,2 600,2005-06,304 000,"Variklis: 2000 cm³, 122 AG (90kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023-07,,"Nuosava masė, kg: 1400",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: ~ 151 g/km","Mieste: 7,6","Užmiestyje: 4,5","Vidutinės: 5,6",147d6691-fd37-4f85-be39-97ad6e11be8e.jpg
https://m.autoplius.lt/skelbimai/bmw-118-1-6-l-hecbekas-2005-benzinas-21644219.html,BMW 118,2 650,2005-12,220 000,"Variklis: 1600 cm³, 116 AG (85kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Priekiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R16,,Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,,"CO₂ emisija, g/km: ~ 176 g/km",,,,a641b187-e519-4528-a1b6-405b15c2dced.jpg
https://m.autoplius.lt/skelbimai/bmw-118-2-0-l-hecbekas-2005-dyzelinas-23360735.html,BMW 118,2 650,2005-05,353 000,"Variklis: 1995 cm³, 122 AG (90kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-09,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1310",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: 150 g/km","Mieste: 7,7","Užmiestyje: 4,5","Vidutinės: 5,6",41eabda1-0e80-4d9e-a10c-f719ab0ea6ca.jpg
https://m.autoplius.lt/skelbimai/bmw-116-1-6-l-hecbekas-2004-benzinas-21841992.html,BMW 116,2 700,2004-12,196 263,"Variklis: 1600 cm³, 116 AG (85kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,,Pavarų dėžė: Mechaninė,,,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-10,,,,,,"CO₂ emisija, g/km: ~ 181 g/km",,,,98cbd672-0fa9-4ab2-acd2-f2d457d00ec0.jpg
https://m.autoplius.lt/skelbimai/bmw-120-2-0-l-hecbekas-2006-benzinas-21653823.html,BMW 120,2 700,2006-02,170 000,Variklis: 1995 cm³,Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,,Pavarų dėžė: Mechaninė,,,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-09,,,,,,"CO₂ emisija, g/km: ~ 178 g/km",,,,90adf4c9-0777-431d-8e27-564751c69207.jpg
https://m.autoplius.lt/skelbimai/bmw-118-2-0-l-hecbekas-2004-dyzelinas-23336721.html,BMW 118,2 750,2004-11,273 000,"Variklis: 1995 cm³, 122 AG (90kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R16,"Nuosava masė, kg: 1310",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Belgija,Euro standartas: Euro 4,"CO₂ emisija, g/km: 150 g/km","Mieste: 7,7","Užmiestyje: 4,5","Vidutinės: 5,6",7a7614bd-4adc-4b0d-b679-6f0f3be3ce5b.jpg
https://m.autoplius.lt/skelbimai/bmw-120-2-0-l-hecbekas-2005-dyzelinas-23609705.html,BMW 120,2 750,2005-08,180 000,"Variklis: 2000 cm³, 163 AG (120kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,,Pavarų dėžė: Automatinė,,,Defektai: Be defektų,Vairo padėtis: Kairėje,,,,,,,"CO₂ emisija, g/km: ~ 176 g/km",,,,961b6334-53a8-4468-af55-0a565f58ba4d.jpg
https://m.autoplius.lt/skelbimai/bmw-118-2-0-l-hecbekas-2007-dyzelinas-23353353.html,BMW 118,2 800,2007-08,246 000,"Variklis: 1995 cm³, 143 AG (105kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Oro kondicionierius,,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-12,,"Nuosava masė, kg: 1320",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Olandija,,"CO₂ emisija, g/km: 119 g/km","Mieste: 5,4",Užmiestyje: 4,"Vidutinės: 4,5",e0e6928f-b2e0-4b1c-a5ce-dc26844422f0.jpg
